"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"48917","MI","Lansing","Eaton","Waverly",1465,133100,0.00757002271006813,0.0191424196018377,0.069935691318328,0.0169025292872773,-0.0177466939937222,"2006-03","2006-Q1",160100,-0.168644597126796,"2001-12"
2015-02-28,"28115","NC","Statesville","Iredell","Mooresville",1466,154600,0.00782268578878748,0.00979751796211626,0.0728660652324774,0.0178660050873747,0.0147061746734365,"2008-02","2008-Q1",158900,-0.0270610446821901,"2007-11"
2015-02-28,"48221","MI","Detroit","Wayne","Detroit",1467,42900,0.00941176470588235,0.00941176470588235,-0.0092378752886836,-0.0805908486694797,-0.0903586029524549,"2005-04","2005-Q2",111900,-0.616621983914209,
2015-02-28,"94608","CA","San Francisco","Alameda","Oakland",1468,499300,0.00848313472025853,0.0318247571812358,0.148872526461114,0.0849066908367484,0.0151724886458533,"2015-02","2015-Q1",499300,0,"2015-02"
2015-02-28,"90405","CA","Los Angeles","Los Angeles","Santa Monica",1469,1216400,0.0135822014832097,0.0319843895817426,-0.0287448099648675,0.0629550821996947,0.0268134691047268,"2014-03","2014-Q1",1257600,-0.0327608142493639,"2013-12"
2015-02-28,"30519","GA","Atlanta","Gwinnett","Buford",1470,189500,0.00370762711864407,0.00211528291909043,0.0504434589800443,0.0180336428415282,0.00175830998531112,"2007-05","2007-Q2",208800,-0.0924329501915709,"2005-06"
2015-02-28,"43065","OH","Columbus","Delaware","Powell",1471,299100,0.00740990232401482,0.0201227830832196,0.0487377279102384,0.0226593703308258,0.00869312441212289,"2015-02","2015-Q1",299100,0,"2015-02"
2015-02-28,"96826","HI","Honolulu","Honolulu","Honolulu",1472,404000,0.0069790628115653,0.0199444584700833,0.0261620523241046,0.0348522845107817,0.0283406769405583,"2015-02","2015-Q1",404000,0,"2015-02"
2015-02-28,"53218","WI","Milwaukee","Milwaukee","Milwaukee",1473,59600,-0.0016750418760469,-0.00334448160535117,-0.0584518167456556,-0.0606710007815112,-0.0463520598158302,"2006-10","2006-Q4",111700,-0.466427931960609,"2000-02"
2015-02-28,"60031","IL","Chicago","Lake","Gurnee",1474,222100,0.00361500225937641,0.00679963735267452,0.0253924284395199,-0.00435494691331828,-0.0187203587055198,"2006-11","2006-Q4",285200,-0.22124824684432,"2001-12"
2015-02-28,"97080","OR","Portland","Multnomah","Gresham",1475,248000,0.00404858299595142,0.00895036615134255,0.0499576629974598,0.017405441220598,0.0136764991240292,"2007-05","2007-Q2",286300,-0.13377575969263,"2005-11"
2015-02-28,"94804","CA","San Francisco","Contra Costa","Richmond",1476,318200,0.0130531677809615,0.0408897612037946,0.22952086553323,0.105283252470549,-0.0230817632871309,"2006-01","2006-Q1",454200,-0.299427564949362,"2004-01"
2015-02-28,"89101","NV","Las Vegas","Clark","Las Vegas",1477,95200,0.00847457627118644,0.0269687162891046,0.134684147794994,0.0773247116617022,-0.0487958648863684,"2006-11","2006-Q4",221200,-0.569620253164557,"2000-07"
2015-02-28,"32259","FL","Jacksonville","Saint Johns","Fruit Cove",1478,274800,0.00291970802919708,0.00475319926873857,0.0315315315315315,0.0154669387353294,-0.00275968407541405,"2006-08","2006-Q3",350200,-0.215305539691605,"2005-01"
2015-02-28,"33928","FL","Fort Myers","Lee","Estero",1479,278900,0.00904486251808972,0.027255985267035,0.140695296523517,0.0572849644545297,-0.0016345455264174,"2006-03","2006-Q1",386800,-0.278955532574974,"2005-02"
2015-02-28,"95762","CA","Sacramento","El Dorado","El Dorado Hills",1480,544600,0.00870531579922208,0.0211888243015188,0.0593269791869286,0.0524324062680868,-0.00950888707558295,"2005-11","2005-Q4",664200,-0.180066245106896,"2004-10"
2015-02-28,"95928","CA","Chico","Butte","Chico",1481,273800,0.00810014727540501,0.0133234641006662,0.036336109008327,0.0166515324565448,-0.0126269430765362,"2006-03","2006-Q1",346200,-0.209127671865973,"2004-07"
2015-02-28,"33193","FL","Miami-Fort Lauderdale","Miami-Dade","Kendall West",1482,195700,0.00462012320328542,0.00565262076053443,0.15936018957346,0.064015084350888,-0.00940748629170118,"2007-02","2007-Q1",287500,-0.319304347826087,"2004-10"
2015-02-28,"92243","CA","El Centro","Imperial","El Centro",1483,159400,0.00441083805923125,0.00504413619167718,0.0690811535881958,0.0327178743409191,-0.0257917631833141,"2006-08","2006-Q3",267500,-0.40411214953271,"2004-02"
2015-02-28,"97217","OR","Portland","Multnomah","Portland",1484,313900,0.00544522741832159,0.0158576051779935,0.0487804878048781,0.0443287033845072,0.0492442020029353,"2015-02","2015-Q1",313900,0,"2015-02"
2015-02-28,"23111","VA","Richmond","Hanover","Mechanicsville",1485,210600,0.00862068965517241,0.0164092664092664,0.0430906389301634,0.00335738970927135,0.0104532285649719,"2007-10","2007-Q4",228400,-0.0779334500875657,"2005-11"
2015-02-28,"90723","CA","Los Angeles","Los Angeles","Paramount",1486,327500,0.0073823438941864,0.0196139476961395,0.144304682040531,0.0764411208000189,-0.000578308981686093,"2006-08","2006-Q3",438500,-0.253135689851767,"2005-02"
2015-02-28,"33133","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1487,504900,-0.00453470031545741,-0.00727487219819111,0.00718132854578097,0.0614617173233052,0.0125722445805045,"2006-07","2006-Q3",574900,-0.121760306140198,"2005-08"
2015-02-28,"36330","AL","Enterprise","Coffee","Enterprise",1488,116200,0.00780572419774501,0.0184049079754601,-0.0364842454394693,-0.0430538197623278,0.00138746565479564,"2010-08","2010-Q3",146500,-0.206825938566553,"2006-03"
2015-02-28,"94044","CA","San Francisco","San Mateo","Pacifica",1489,740500,0.0111975966134098,0.0359541130386122,0.0619532482432239,0.058491083480916,0.00894614904967517,"2015-02","2015-Q1",740500,0,"2015-02"
2015-02-28,"30815","GA","Augusta","Richmond","Augusta",1490,93100,0.00539956803455724,0.0197152245345016,0.0725806451612903,-0.016157313852091,-0.00378673398913654,"2007-12","2007-Q4",107200,-0.131529850746269,"2004-07"
2015-02-28,"02138","MA","Boston","Middlesex","Cambridge",1491,633900,0.0082710354700175,0.014402304368699,0.0878668268405697,0.0611616088506399,0.0253528891553403,"2015-02","2015-Q1",633900,0,"2015-02"
2015-02-28,"95023","CA","San Jose","San Benito","Hollister",1492,417900,0.00287976961843053,0.0187713310580205,0.0877147319104633,0.0787253944937263,-0.0188894590544364,"2005-12","2005-Q4",620200,-0.326185101580135,"2004-05"
2015-02-28,"32547","FL","Destin","Okaloosa","Wright",1493,154300,0.0091563113145847,0.0245683930942895,0.0327978580990629,0.00473269473709026,-0.0116593804323619,"2005-12","2005-Q4",213700,-0.277959756668226,"2004-10"
2015-02-28,"60068","IL","Chicago","Cook","Park Ridge",1494,374700,-0.0008,0.00133618385889898,0.0537120359955006,0.0103483603844672,-0.0100916997416978,"2006-08","2006-Q3",480800,-0.22067387687188,"2003-06"
2015-02-28,"48239","MI","Detroit","Wayne","Redford",1495,64600,0,0,0.104273504273504,0.00566786939852526,-0.0690358226722447,"2005-03","2005-Q1",132400,-0.512084592145015,
2015-02-28,"11367","NY","New York","Queens","New York",1496,592700,0.00645270843946341,0.0145498117083191,0.0780283739541651,0.0418268463378966,0.0258263447012093,"2015-02","2015-Q1",592700,0,"2015-02"
2015-02-28,"21217","MD","Baltimore","Baltimore City","Baltimore",1497,56200,-0.0140350877192982,-0.0293609671848014,0.0107913669064748,-0.0244358331776396,0.00916433821435136,"2009-11","2009-Q4",66300,-0.152337858220211,"2005-09"
2015-02-28,"11103","NY","New York","Queens","New York",1498,688200,0.00349956255468067,0.0117612466921494,0.0454200212668996,0.0439987740793955,0.038915356114656,"2015-02","2015-Q1",688200,0,"2015-02"
2015-02-28,"19115","PA","Philadelphia","Philadelphia","Philadelphia",1499,199000,-0.00200601805416249,-0.0030060120240481,0.00963977676306443,-0.0107028536768811,-0.00354786608315971,"2007-08","2007-Q3",232100,-0.142610943558811,"2004-12"
2015-02-28,"97305","OR","Salem","Marion","Hayesville",1500,171400,0.0106132075471698,0.0300480769230769,0.0861850443599493,0.00105349642594632,0.0119513090022236,"2007-06","2007-Q2",197300,-0.131272174353776,"2006-01"
2015-02-28,"92084","CA","San Diego","San Diego","Vista",1501,453400,0.00176756517896597,0.0116019634091923,0.0723746452223273,0.0651467931609828,-0.0117527949590721,"2006-02","2006-Q1",539100,-0.158968651456131,"2004-06"
2015-02-28,"94404","CA","San Francisco","San Mateo","Foster City",1502,1096700,0.0129306363720329,0.041104993354851,0.090918133890381,0.0742461495629296,0.0330594160675846,"2015-02","2015-Q1",1096700,0,"2015-02"
2015-02-28,"61820","IL","Champaign-Urbana","Champaign","Champaign",1503,112700,0.00356188780053428,0.00805008944543828,0.0125786163522013,0.00322529544647887,0.0123317915632841,"2009-05","2009-Q2",113100,-0.00353669319186561,"2009-03"
2015-02-28,"85226","AZ","Phoenix","Maricopa","Chandler",1504,249000,0.00524828421477594,0.020910209102091,0.041405269761606,0.0407739757049406,0.0108627238137056,"2006-03","2006-Q1",309400,-0.195216548157725,"2005-05"
2015-02-28,"86314","AZ","Prescott","Yavapai","Prescott Valley",1505,184500,0.00709606986899563,0.02728285077951,0.114130434782609,0.0496525416650528,0.00507085182481259,"2006-07","2006-Q3",237500,-0.223157894736842,"2005-05"
2015-02-28,"60074","IL","Chicago","Cook","Palatine",1506,189500,0.00317628374801482,0.0112059765208111,0.056298773690078,-0.0115172356199833,-0.0246809419861246,"2007-02","2007-Q1",273900,-0.308141657539248,"2001-12"
2015-02-28,"28092","NC","Lincolnton","Lincoln","Lincolnton",1507,118100,-0.000846023688663283,-0.00589225589225589,0.0359649122807018,0.00779990538662423,0.0106773619289495,"2014-11","2014-Q4",118800,-0.00589225589225589,"2014-09"
2015-02-28,"96701","HI","Honolulu","Honolulu","Aiea",1508,640400,0.00707658436861142,0.0233301374240972,0.111419645956265,0.0536239912925331,0.038103566355459,"2015-02","2015-Q1",640400,0,"2015-02"
2015-02-28,"30311","GA","Atlanta","Fulton","Atlanta",1509,69200,0.00727802037845706,0.0131771595900439,0.0846394984326019,-0.0151794586216836,-0.0583917078922873,"2006-12","2006-Q4",137600,-0.497093023255814,"1998-03"
2015-02-28,"40515","KY","Lexington","Fayette","Lexington",1510,180200,0,-0.000554631170271769,0.0221213840045377,0.0130363460846492,0.00866788446765776,"2014-12","2014-Q4",180400,-0.00110864745011086,"2014-11"
2015-02-28,"90501","CA","Los Angeles","Los Angeles","Torrance",1511,557500,0.003781058696435,0.01640838650866,0.0167791355097574,0.0248955099259451,0.000341447525348704,"2006-02","2006-Q1",634100,-0.120801135467592,"2005-03"
2015-02-28,"50317","IA","Des Moines","Polk","Des Moines",1512,98300,0.00203873598369011,0,-0.00506072874493927,0.0016356660747161,0.00320954814094376,"2007-07","2007-Q3",105300,-0.0664767331433998,"2005-09"
2015-02-28,"91360","CA","Ventura","Ventura","Thousand Oaks",1513,615600,0.00588235294117647,0.0185307743216413,0.0575502490980931,0.0375015807118515,0.000390701800780935,"2006-06","2006-Q2",684900,-0.101182654402103,"2005-03"
2015-02-28,"37643","TN","Johnson City","Carter","Elizabethton",1514,96300,-0.00516528925619835,-0.0262891809908999,-0.045589692765114,-0.000621891028443677,0.0193560758062483,"2014-03","2014-Q1",100900,-0.045589692765114,"2013-12"
2015-02-28,"60653","IL","Chicago","Cook","Chicago",1515,191100,-0.0144404332129964,-0.03727959697733,-0.018993839835729,-0.0386249194439671,-0.0247785782168704,"2007-02","2007-Q1",277400,-0.311103100216294,"2002-08"
2015-02-28,"48035","MI","Detroit","Macomb","Clinton Township",1516,99300,0,0.0143003064351379,0.13745704467354,0.0594373081844595,-0.0396387422345118,"2005-12","2005-Q4",150200,-0.338881491344873,"1997-05"
2015-02-28,"90266","CA","Los Angeles","Los Angeles","Manhattan Beach",1517,1943600,0.00798672336894513,0.0284686210180972,0.200939199209095,0.079410095057707,0.0367555667923904,"2015-02","2015-Q1",1943600,0,"2015-02"
2015-02-28,"11217","NY","New York","Kings","New York",1518,1019200,0.0128192387955878,0.0284561049445005,0.0692404532102392,0.100991010752556,0.0700639593170775,"2015-02","2015-Q1",1019200,0,"2015-02"
2015-02-28,"92840","CA","Los Angeles","Orange","Garden Grove",1519,454900,0.0061933200619332,0.0158552925413131,0.0378736025553274,0.0491337244967669,-0.0105698826841616,"2006-07","2006-Q3",611900,-0.25657787220134,"2004-07"
2015-02-28,"85302","AZ","Phoenix","Maricopa","Glendale",1520,160500,0.0050093926111459,0.0268714011516315,0.0735785953177258,0.0708139913473718,-0.000620927154161843,"2006-08","2006-Q3",231600,-0.30699481865285,"2005-02"
2015-02-28,"30338","GA","Atlanta","Dekalb","Dunwoody",1521,394000,-0.00101419878296146,-0.00126742712294043,-0.0085556114745848,0.0187798687503919,0.00608726008260985,"2014-03","2014-Q1",400200,-0.0154922538730635,"2014-02"
2015-02-28,"90638","CA","Los Angeles","Los Angeles","La Mirada",1522,471800,0.00661403883080862,0.0139694820545884,0.0265448215839861,0.0403141785736858,-0.00363543886466133,"2006-07","2006-Q3",573900,-0.177905558459662,"2004-11"
2015-02-28,"38301","TN","Jackson","Madison","Jackson",1523,60300,0.0100502512562814,0.0237691001697793,0.00332778702163062,-0.023173295932262,-0.00609259045898414,"2007-02","2007-Q1",72300,-0.16597510373444,"2002-04"
2015-02-28,"33010","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1524,188100,0.00912017167381974,0.043261231281198,0.186002522068096,0.0485544287906965,-0.0200799764317166,"2007-03","2007-Q1",323100,-0.417827298050139,"2004-05"
2015-02-28,"40272","KY","Louisville/Jefferson County","Jefferson","Valley Station",1525,102900,0.00194741966893866,0.00882352941176471,0.0774869109947644,0.000779272327338765,0.00654647925495322,"2008-09","2008-Q3",103100,-0.00193986420950533,"2008-09"
2015-02-28,"98908","WA","Yakima","Yakima","Yakima",1526,196400,0.00357690342360756,0.0082135523613963,0.00873138161273754,0.00401950506710724,0.015078870094573,"2008-07","2008-Q3",200500,-0.0204488778054863,"2007-05"
2015-02-28,"93726","CA","Fresno","Fresno","Fresno",1527,151900,0.00396563119629874,0.0174146014735432,0.0975433526011561,0.0404182134614535,-0.0308495024348577,"2006-05","2006-Q2",258300,-0.411924119241192,"2004-01"
2015-02-28,"27704","NC","Durham","Durham","Durham",1528,130600,0.00849420849420849,0.025923016496465,0.10584250635055,0.00751728852240308,0.00658782228202237,"2015-02","2015-Q1",130600,0,"2015-02"
2015-02-28,"33613","FL","Tampa","Hillsborough","Lake Magdalene",1529,121900,0.00910596026490066,0.0383304940374787,0.0816326530612245,0.00858422819944749,-0.0131833987407816,"2006-06","2006-Q2",186200,-0.345327604726101,"2004-05"
2015-02-28,"95126","CA","San Jose","Santa Clara","San Jose",1530,704000,0.012512584495901,0.0362084191934059,0.120305537873966,0.0726381206075624,0.0211239113111807,"2015-02","2015-Q1",704000,0,"2015-02"
2015-02-28,"48127","MI","Detroit","Wayne","Dearborn Heights",1531,111500,-0.00268336314847943,0.00631768953068592,0.0731472569778633,0.0757386716852917,-0.0310192455944827,"2005-06","2005-Q2",154300,-0.277381723914452,"1998-07"
2015-02-28,"20110","VA","Washington","Manassas City","Manassas",1532,283900,0.00852575488454707,0.0241702741702742,0.0278783490224475,0.0650135377880998,-0.0222667962999015,"2005-11","2005-Q4",389900,-0.271864580661708,"2004-07"
2015-02-28,"28411","NC","Wilmington","New Hanover","Murraysville",1533,222600,0.0067842605156038,0.0196976637654604,0.0277008310249307,0.000810592796748555,0.0160682837025512,"2006-10","2006-Q4",267100,-0.166604268064395,"2005-11"
2015-02-28,"32506","FL","Pensacola","Escambia","Pensacola",1534,96200,0.00208333333333333,0.00627615062761506,0.0606394707828004,-0.0177277694495666,-0.011503509735961,"2006-05","2006-Q2",134400,-0.28422619047619,"2004-07"
2015-02-28,"93030","CA","Ventura","Ventura","Oxnard",1535,427400,0.00517403574788335,0.0152019002375297,0.0639780931043067,0.0545607794401191,-0.023113572313556,"2006-06","2006-Q2",625300,-0.316488085718855,"2004-04"
2015-02-28,"20743","MD","Washington","Prince Georges","Coral Hills",1536,178900,-0.000558659217877095,0.0170551449687322,0.144593730006398,0.00954634955170963,0.00511589708671956,"2007-06","2007-Q2",255800,-0.300625488663018,"2005-05"
2015-02-28,"80126","CO","Denver","Douglas","Highlands Ranch",1537,409000,0.0174129353233831,0.0527670527670528,0.129522231427782,0.053349088549733,0.0279362232485294,"2015-02","2015-Q1",409000,0,"2015-02"
2015-02-28,"31313","GA","Hinesville","Liberty","Hinesville",1538,109500,0.00643382352941176,0.0252808988764045,0.037914691943128,-0.013162483895467,0.0225651825635729,"2008-09","2008-Q3",121000,-0.0950413223140496,"2006-08"
2015-02-28,"94578","CA","San Francisco","Alameda","San Leandro",1539,453000,0.00733822548365577,0.0241917250734795,0.144806671721001,0.0718533629336606,-0.0075366592093763,"2006-11","2006-Q4",559000,-0.189624329159213,"2004-10"
2015-02-28,"33147","FL","Miami-Fort Lauderdale","Miami-Dade","West Little River",1540,104900,0.00768491834774256,0.0324803149606299,0.216937354988399,0.0193809598497086,-0.0325856453628921,"2007-07","2007-Q3",219900,-0.522964984083674,"2003-07"
2015-02-28,"34653","FL","Tampa","Pasco","New Port Richey",1541,81100,-0.00123152709359606,0.01375,0.145480225988701,0.00198463481960931,-0.0373752723522786,"2006-07","2006-Q3",148200,-0.4527665317139,"2002-11"
2015-02-28,"94523","CA","San Francisco","Contra Costa","Pleasant Hill",1542,611500,0.00675008231807705,0.0212090848363393,0.0559488862027284,0.0523946105213322,0.000360484746293244,"2006-01","2006-Q1",671300,-0.0890808878295844,"2005-03"
2015-02-28,"44145","OH","Cleveland","Cuyahoga","Westlake",1543,228900,0.0026281208935611,0.004828797190518,0.00748239436619718,0.0121379375288018,-0.00451658838734692,"2005-03","2005-Q1",240500,-0.0482328482328482,"2004-03"
2015-02-28,"90008","CA","Los Angeles","Los Angeles","Los Angeles",1544,577100,0.0133450395083407,0.0386969042476602,0.167273462783171,0.0864747470706188,0.0148099929328545,"2006-08","2006-Q3",614700,-0.0611680494550187,"2005-11"
2015-02-28,"73110","OK","Oklahoma City","Oklahoma","Midwest City",1545,75300,-0.0013262599469496,-0.00264900662251656,0.00266311584553928,0.00816434912755803,0.0145062760244064,"2014-12","2014-Q4",75500,-0.00264900662251656,"2014-09"
2015-02-28,"90740","CA","Los Angeles","Orange","Seal Beach",1546,831000,0.00568800677719956,0.0183823529411765,0.048183652875883,0.0136329683695575,-0.000396246978679349,"2006-04","2006-Q2",959500,-0.13392391870766,"2005-06"
